observed_complaints,hourly_wage,average_handling_minutes,ai_addressable_share,time_reduction,adoption_rate,implementation_cost,annual_operating_cost,success_probability,discount_rate,observed_hours_workload,ai_addressable_complaints,gross_hours_released,expected_hours_released,estimated_annual_capacity_value,annual_net_value,three_year_net_value,roi,npv,payback_years,simulation
250000,27.585550027458464,17.563541439195888,0.5421911003476397,0.2117066452308059,0.5899901955271705,999821.2211449916,334713.7669575251,0.6390047063106321,0.1,73181.42266331619,135547.77508690994,8400.163185456455,3166.916219579218,87361.12580797214,-247352.64114955295,-1741879.1445936505,-0.8692174257031244,-1614950.629262963,inf,1598
250000,23.202730619407127,20.685363780721943,0.3729534624391442,0.33751505695233047,0.6655889204613474,1066300.2165853921,327951.708535406,0.701876540333038,0.1,86189.0157530081,93238.36560978605,10849.249997222343,5068.349177000726,117599.54063904166,-210352.16789636432,-1697356.7202744852,-0.827916151202482,-1589414.924126313,inf,1599
250000,24.14058472409663,18.49512455956211,0.3206176133348563,0.17011587009189114,0.54978302036138,1163016.8687405433,392996.54031768977,0.6185791497081393,0.1,77063.01899817545,80154.40333371407,4203.182299251393,1429.4363657437782,34507.42969494245,-358489.11062274734,-2238484.2006087853,-0.9557976079313211,-2054526.2272388856,inf,1600
250000,23.558468481785482,25.383863973929884,0.5134994986829541,0.3429778336518093,0.49726547411906574,1817632.9639131778,361616.2185840547,0.7831504898551647,0.1,105766.09989137453,128374.87467073851,18627.413997278287,7254.142747768096,170896.49328566744,-190719.72529838723,-2389792.1398083395,-0.8233616790599639,-2291924.692491436,inf,1601
250000,26.96474496231676,20.56530782398231,0.2643937523759355,0.13937822829991137,0.609951474932912,1199078.1552325936,332991.27962194267,0.8067012916614081,0.1,85688.78259992629,66098.43809398387,3157.694429809693,1553.739258183407,41896.1828348548,-291095.09678708785,-2072363.4455938572,-0.942818209559179,-1922988.576243308,inf,1602
250000,28.9957902300642,23.59313283902625,0.20483466795616423,0.29369953449126296,0.6605546570008103,1189446.5956835847,311811.63687712216,0.577945342241383,0.1,98304.72016260937,51208.666989041056,5913.996887633541,2257.7539897572356,65465.361078091315,-246346.27579903085,-1928485.4230806772,-0.9075731598912208,-1802073.3221259527,inf,1603
250000,20.78238379662766,16.285677636048156,0.3220515366402641,0.2992078884025479,0.8299973413307874,1387053.1221464542,351946.39967794163,0.578823406328405,0.1,67856.99015020065,80512.88416006602,6538.724015331379,3141.3461388620367,65284.661095885254,-286661.73858205636,-2247038.337892623,-0.9198270093243286,-2099938.4374782396,inf,1604
250000,20.957331805031192,25.679816018613884,0.3209051906270065,0.18942302639556885,0.7709207289279677,1257646.124692987,342897.58353462425,0.6417539811333477,0.1,106999.23341089119,80226.29765675163,6504.14446770008,3217.8698449770295,67437.9660465879,-275459.61748803634,-2084024.977157096,-0.9115118496537418,-1942673.4228788624,inf,1605
250000,21.541607015141828,19.097943190684287,0.3197804089694194,0.3020080538686368,0.7638048778782218,780121.355593138,324992.8461972519,0.7222640902495931,0.1,79574.76329451786,79945.10224235484,7685.032948058023,4239.593175304709,91327.65008649134,-233665.1961107606,-1481116.9439254198,-0.8438932443861165,-1361212.1137649016,inf,1606
250000,25.35394622586256,21.56539031486428,0.32339904090855276,0.24880046139542628,0.69671493331191,2096111.95346001,361729.9288989765,0.5859420945460262,0.1,89855.79297860117,80849.76022713819,7229.961592433667,2951.5205316712113,74832.69284452117,-286897.2360544553,-2956803.661623376,-0.9294320071247035,-2809582.9161499026,inf,1607
250000,22.694049846652142,15.744603799655234,0.33559521092270395,0.23634365606148489,0.5303551546605932,1165154.5853036428,294712.99719875335,0.7318984089476139,0.1,65602.51583189682,83898.80273067599,5203.315966583837,2019.7508339371823,45836.32610318765,-248876.67109556572,-1911784.59859034,-0.9328993269390023,-1784074.0303271757,inf,1608
250000,26.188842455123098,26.98650874154518,0.20349368276836016,0.2320068040737936,0.6506430044502485,1922169.528147086,401695.65765776474,0.3887609102796198,0.1,112443.7864231049,50873.42069209004,5308.686935344621,1342.8035164853675,35166.46974142058,-366529.18791634415,-3021757.0918961186,-0.9662645487549663,-2833673.3688706765,inf,1609
250000,27.58815969245003,31.791631364057583,0.23527269195996753,0.0968354844457832,0.7278780559818095,1164151.7723694404,259996.4973836492,0.5019489798014396,0.1,132465.13068357325,58818.17298999188,3017.9193073738647,1102.619898848867,30419.253849515644,-229577.24353413357,-1852883.502971841,-0.9530601179996765,-1735076.39753697,inf,1610
250000,20.69249497170067,27.421685034597225,0.34014148732247196,0.16237095263353468,0.7369745034454108,1929924.779895443,325356.7543261448,0.7370512693391347,0.1,114257.02097748844,85035.371830618,6310.312131828755,3427.685783574653,70927.37084118837,-254429.38348495646,-2693212.9303503125,-0.9267782259142691,-2562652.9987798952,inf,1611
250000,26.4648554842857,29.009328138166126,0.2069933983750844,0.17699006976103474,0.7841894447575734,1212897.1998623675,357630.018444271,0.609922722079352,0.1,120872.20057569219,51748.3495937711,4428.246867151829,2118.0081616150414,56052.7799116797,-301577.2385325913,-2117628.9154601414,-0.9264330749273163,-1962875.1559426659,inf,1612
250000,20.50772852084956,19.09560342454989,0.36277759554031397,0.23886461487828148,0.6786996901049998,990494.8770482475,309798.7461369674,0.7267271242397693,0.1,79565.01426895786,90694.3988850785,6894.684880258521,3400.661796971358,69739.84892351304,-240058.89721345436,-1710671.5686886106,-0.891025306026012,-1587485.8235370032,inf,1613
250000,21.811627666939952,25.60411548342615,0.13539373623732512,0.3227744200532794,0.7825158630380308,1144764.8100094895,349599.8163438719,0.7483017550672214,0.1,106683.81451427563,33848.43405933128,4662.257089542567,2730.0219073696376,59546.22136613577,-290053.5949777361,-2014925.5949426978,-0.9185623747459774,-1866085.1701720038,inf,1614
250000,24.636349639750176,24.287195080615355,0.27865397615683685,0.11216849594811773,0.8029389656847169,1671795.705554155,336016.0834257765,0.7676463980818943,0.1,101196.64616923065,69663.49403920921,3163.022348425517,1949.6022220297423,48031.08200035858,-287985.00142541796,-2535750.709830409,-0.9462307326934013,-2387971.7797225495,inf,1615
250000,26.824174948810192,19.47366308144217,0.33036037602021884,0.21312559921937857,0.7031932378925212,1480144.5544064704,437262.27893685515,0.6425112094022083,0.1,81140.26283934238,82590.0940050547,5712.94416240213,2581.16266104524,69237.55879121397,-368024.7201456412,-2584218.7148433942,-0.925602514077863,-2395367.5624320693,inf,1616
250000,24.143980093272628,34.41711950040608,0.4395264289386689,0.22858637814275007,0.725683603130979,1806959.2927866348,344675.2159239295,0.6559930856726717,0.1,143404.66458502534,109881.60723466722,14407.831443450252,6858.753442146225,165597.6065718436,-179077.60935208594,-2344192.1208428927,-0.8251335962316361,-2252298.802144564,inf,1617
250000,22.958354150545272,19.73648760350405,0.25454806982772515,0.3229199267208176,0.6149714675410268,1393606.3668837328,374585.78102961543,0.6642984691349092,0.1,82235.3650146002,63637.01745693129,6759.6354976252405,2761.477417887802,63398.97653860146,-311186.804491014,-2327166.780356775,-0.9244459873389228,-2167481.8912002286,inf,1618
250000,21.199237199418647,14.271002020003213,0.4111711288320289,0.34751333481782215,0.5978179304432245,1056003.8694903776,350666.31481020286,0.6657024643825231,0.1,59462.50841668005,102792.78220800722,8496.446207849896,3381.3210925143862,71681.42788760988,-278984.886922593,-1892958.5302581566,-0.8979867188778382,-1749797.990988336,inf,1619
250000,21.48080237728149,19.056132398121495,0.20172260133979922,0.16117205494155568,0.7866153696186964,1155391.8364459383,406570.6801864497,0.7093328155276153,0.1,79400.55165883955,50430.6503349498,2581.4744027333477,1440.3906803436348,30940.74755053965,-375629.93263591005,-2282281.6343536684,-0.9609186597898799,-2089527.8822948204,inf,1620
250000,24.15280559007884,24.009237235324058,0.3567337838351726,0.23567764874807579,0.8444454790063929,1089152.5365486525,278997.6012681849,0.7357867381665779,0.1,100038.48848051691,89183.44595879316,8410.65382774372,5225.806552088444,126217.8897039524,-152779.71156423248,-1547491.67124135,-0.8034137605408211,-1469093.0664341592,inf,1621
250000,23.77968241595476,26.081298072935958,0.23343775728344573,0.2899910427326763,0.7693106500099758,789749.1695062991,331562.7008101974,0.517088919811658,0.1,108672.07530389982,58359.439320861435,7356.5407766609915,2926.4467297698952,69589.97384113749,-261972.7269690599,-1575667.350413479,-0.8830051777069159,-1441236.5671528718,inf,1622
250000,25.059726754094157,12.647714254688559,0.26685717735324876,0.21701932757031833,0.781746958027733,1051926.3576843021,346307.3465528539,0.559892285037489,0.1,52698.80939453566,66714.29433831219,3051.954853598424,1335.8226043544414,33475.34945706473,-312831.9970957892,-1990422.3489716696,-0.951968756558907,-1829893.2325055357,inf,1623
250000,24.00606282765793,19.16359913044494,0.17208743236483642,0.3983264961095324,0.4982941183306911,1305994.5443543594,253313.21314512476,0.772507235153213,0.1,79848.32971018724,43021.858091209106,5473.362175746958,2106.893111546831,50578.20840695293,-202735.00473817182,-1914199.5585688748,-0.926553988790428,-1810166.4945296776,inf,1624
250000,23.66152711746337,22.80881198117955,0.38611555945225856,0.367972231875053,0.7765251653842797,1161624.748935101,430444.77377681696,0.8334898840582607,0.1,95036.71658824812,96528.88986306464,13502.798082134776,8739.36023701447,206786.60923739898,-223658.16453941798,-1832599.2425533552,-0.7470973587647192,-1717829.5007198295,inf,1625
250000,24.974656175052846,24.01814586398952,0.2659445711630953,0.3370575443277216,0.49958814789579115,1064842.382242495,346534.48066040984,0.5602814171883274,0.1,100075.607766623,66486.14279077383,8970.639784522304,2510.9713830136798,62710.64695616358,-283823.83370424627,-1916313.8833552338,-0.9106026210306992,-1770670.2481786746,inf,1626
250000,21.979790973453415,11.359737653509793,0.2736532162695646,0.426306385129471,0.506145493531946,2011757.3151897322,379389.76286897686,0.5260388682446159,0.1,47332.24022295747,68413.30406739116,5521.784512214341,1470.1872885749165,32314.4092947049,-347075.35357427195,-3052983.375912548,-0.9692236549996857,-2874882.349247463,inf,1627
250000,21.11883817570323,22.023344477880244,0.3112833964228554,0.20147627181555788,0.8683153000215719,937982.919000933,289021.2126042905,0.548393382590137,0.1,91763.93532450101,77820.84910571385,5755.086989725842,2740.4479105162477,57875.075951136685,-231146.13665315384,-1631421.3289603945,-0.9038112190524957,-1512809.1491451396,inf,1628
250000,26.454057460536383,30.158602180543795,0.287129078890662,0.18785449048578495,0.45690188082830896,978729.6400341413,353646.4976521834,0.6102290435919018,0.1,125660.84241893249,71782.2697226655,6777.955692435058,1889.7943455664317,49992.72820621113,-303653.7694459723,-1889690.948372058,-0.9264693561358522,-1733871.6211507213,inf,1629
250000,22.343422834221315,18.820428893043463,0.3115338828444415,0.233563511829597,0.660610213543066,1781267.634954648,513272.35457517364,0.3988827107197512,0.1,78418.45372101442,77883.47071111038,5705.9578492525625,1503.5540874128042,33594.54472918604,-479677.8098459876,-3220301.0644926107,-0.9696533984129913,-2974155.3514010934,inf,1630
250000,23.485020312877847,19.000794625033517,0.1245247220980415,0.2642295188792096,0.5597376783345698,1386041.3814460519,322747.5910670988,0.6566285468970615,0.1,79169.97760430632,31131.180524510375,2604.9382766456256,957.4183326640685,22484.98899053729,-300262.6020765615,-2286829.1876757364,-0.9713479926208328,-2132750.031238252,inf,1631
250000,23.643927388661176,20.412182826369307,0.4723830222705624,0.3077992199099456,0.602144366906354,1852828.7328300362,359616.8097246417,0.8065737589701194,0.1,85050.76177653878,118095.7555676406,12366.30640698487,6005.991586796458,142005.22897512538,-217611.5807495163,-2505663.475078585,-0.8546854333698058,-2393996.5256781946,inf,1632
250000,25.39214934364584,18.459704199847145,0.3661913272967504,0.2805009988042355,0.6665629060141145,1488761.7351398547,311431.91703382914,0.746495222195938,0.1,76915.43416602978,91547.8318241876,7900.525194070733,3931.1909238271714,99821.3870362046,-211610.52999762454,-2123593.3251327286,-0.8764106246719123,-2015005.8029776737,inf,1633
250000,19.4535912597865,20.07216399012375,0.3115824538188552,0.2861105330700384,0.6774082549039685,1060703.9015275058,191010.546131372,0.6811845820612392,0.1,83634.01662551564,77895.61345471379,7455.723516499002,3440.369499352865,66927.54202304695,-124083.00410832504,-1432952.913852481,-0.8771021250607223,-1369279.9673415974,inf,1634
250000,26.029903435224156,19.08698616551884,0.3846201349061785,0.31369421394035873,0.5318522146696264,1683131.1625722034,395991.1928050102,0.5879840061847932,0.1,79529.10902299518,96155.03372654463,9595.434409538952,3000.689966275613,78107.67006120025,-317883.52274380997,-2636781.730803633,-0.9183857673882603,-2473660.4340087255,inf,1635
250000,22.789301008179418,21.854138285006083,0.29993002201856056,0.42534724266221197,0.5022070348396467,1442381.6801226153,393981.76181995135,0.8836446503806688,0.1,91058.90952085868,74982.50550464014,11616.786462246922,5155.21106406722,117483.65669972479,-276498.10512022657,-2271875.995483295,-0.8656985296719886,-2129991.5433442155,inf,1636
250000,21.01717005738274,22.289509549134696,0.2399083285603294,0.317160602366008,0.358156012314434,1059748.383788929,191401.83450534366,0.7615350475528533,0.1,92872.95645472789,59977.08214008235,7066.654033863384,1927.4182692327784,40508.87753617161,-150892.95696917205,-1512427.2546964453,-0.9256241968927529,-1434996.834253211,inf,1637
250000,24.633581117712172,14.578551062317462,0.39672615156853175,0.13420089046719164,0.8208780793053344,1031526.6619508544,389677.41234464047,0.5826187418229893,0.1,60743.9627596561,99181.53789213294,3234.0694921061017,1546.722691665454,38101.318891747076,-351576.0934528934,-2086254.9423095344,-0.9480568519533946,-1905844.369936637,inf,1638
250000,21.89407740270605,27.658724053029978,0.3498801884248042,0.2851878296391688,0.6356960355882453,1057858.8115627437,318716.66797761474,0.6187824605696816,0.1,115244.68355429157,87470.04710620105,11499.295640205228,4523.334841122219,99034.24312988692,-219682.42484772782,-1716906.0861059271,-0.8524819121426971,-1604176.4871795573,inf,1639
250000,21.04055500326957,23.105495233841072,0.27141577456605126,0.28228790747775473,0.8580511786856537,1386497.3025450679,253798.6978804763,0.6227838899281831,0.1,96272.89680767113,67853.94364151281,7376.178183067655,3941.6854227912813,82935.24894382583,-170863.44893665047,-1899087.6493550192,-0.8841628978080464,-1811409.410719608,inf,1640
250000,25.84679835133931,16.113667197928613,0.1396204101505541,0.4358861569010675,0.5498311783779036,1682703.8825385638,376811.02042418625,0.8426316297684868,0.1,67140.27999136921,34905.10253763852,4086.063712811511,1893.0943284159148,48930.42736663026,-327880.59305755596,-2666345.661711232,-0.9478193614346324,-2498094.3881888343,inf,1641
250000,22.255212820442452,16.578730412064534,0.5644721691256478,0.31878419792714513,0.6690417111714191,1147098.228432791,476878.9051969599,0.40145706118390334,0.1,69078.04338360223,141118.04228141194,12430.235232050703,3338.655764695611,74302.49457749787,-402576.410619462,-2354827.460291177,-0.9135258323400194,-2148246.176705082,inf,1642
250000,24.112743345109504,15.057482659723144,0.27363411971366103,0.2603652364437856,0.7142372444840116,1107091.6237544564,373648.33697357454,0.8864255678592814,0.1,62739.511082179764,68408.52992841526,4469.864689484384,2829.9524854311053,68237.91796005498,-305410.41901351954,-2023322.880795015,-0.9081192155038287,-1866602.132345553,inf,1643
250000,24.27834119099103,27.72093141736569,0.2659335122587744,0.38531140578567646,0.5132221907764285,1186979.3012039417,336089.81820620736,0.721032794670753,0.1,115503.88090569037,66483.37806469359,11835.361050530848,4379.675717757924,106331.2613816254,-229758.55682458196,-1876254.9716776875,-0.8546890035588024,-1758354.8256888147,inf,1644
250000,25.52143261864678,22.625280955559457,0.42175764741564326,0.18492249347774542,0.5776437670710176,1611387.9878630193,400787.92564009095,0.780424389327759,0.1,94272.00398149775,105439.41185391082,7352.506989465797,3314.563707728088,84592.41432699445,-316195.5113130965,-2559974.521802309,-0.9098082332076197,-2397719.4247122677,inf,1645
250000,25.369580798217534,17.52997767380755,0.1680628798999642,0.3219147151178977,0.8985692697342589,1407464.1563821228,272644.68009829207,0.8449664130224066,0.1,73041.5736408648,42015.71997499105,3951.6889432040966,3000.362716620408,76117.94436326089,-196526.7357350312,-1997044.3635872165,-0.8973874278181926,-1896197.0604264152,inf,1646
250000,24.076341041810494,18.346318076835967,0.3497430851290726,0.2079684860801042,0.642463457637504,1440711.6112747984,300396.0749788854,0.6916400146059194,0.1,76442.99198681653,87435.77128226815,5560.122296123476,2470.6594425489816,59484.439336978685,-240911.63564190673,-2163446.5182005186,-0.9237997649380154,-2039823.1920221397,inf,1647
250000,23.789800659205238,16.143529275049836,0.18538705932738905,0.16534029616520657,0.45841010821638317,888876.1201033576,415164.86396497104,0.5441828002287743,0.1,67264.70531270765,46346.764831847264,2061.794471076425,514.332973239519,12235.878905824498,-402928.98505914654,-2097663.075280797,-0.9828016583477635,-1890900.868822948,inf,1648
250000,25.254565461349156,26.677830128280636,0.42347867408653483,0.28114586615618314,0.7380276017902698,1018831.1435345081,332534.3468515699,0.7707827116494947,0.1,111157.62553450264,105869.6685216337,13234.346709775846,7528.476125674465,190128.39314005006,-142405.95371151983,-1446049.0046690674,-0.7171317646165667,-1372973.673050008,inf,1649
250000,27.452164742596246,28.44345433696958,0.36042693574038565,0.19575625639109154,0.44826005587465273,1027662.5242206821,471761.742800904,0.5515762078545965,0.1,118514.39307070659,90106.73393509642,8361.881090717503,2067.471602340115,56756.571028080274,-415005.17177282367,-2272678.039539153,-0.9303015330960744,-2059718.9619126776,inf,1650
250000,23.785923523883632,25.871933934617157,0.515500315760546,0.2343851581292432,0.5502640157379425,1161299.7142099764,311266.3621928874,0.7521748720495884,0.1,107799.72472757149,128875.0789401365,13024.968902155002,5390.966451110848,128229.11572594497,-183037.24646694242,-1710411.4536108037,-0.8163870138090716,-1616486.255010562,inf,1651
250000,24.43311706887622,23.10606701196256,0.35004771523094314,0.12771750574773366,0.721027361443162,1482218.5988200153,335859.64519267116,0.5721956500515308,0.1,96275.27921651067,87511.92880773578,4304.2001926627645,1775.7783631891448,43387.80063617777,-292471.8445564934,-2359634.1324894954,-0.9477212905426049,-2209552.7877621586,inf,1652
250000,22.474063081530275,20.79301269766659,0.4541224170852233,0.20778402244941568,0.6423697707928688,1572785.605170693,318476.11094759824,0.7476971595166222,0.1,86637.55290694413,113530.60427130581,8175.065994166449,3926.468279990732,88243.69581213938,-230232.41513545887,-2263482.8505770694,-0.8952892856668502,-2145339.5451394147,inf,1653
250000,22.83713174318097,28.40386658071585,0.4469686657093469,0.2568171005457808,0.9205359973365119,1161737.7620765578,463095.04401280155,0.7850753804179637,0.1,118349.44408631604,111742.16642733672,13585.237623931867,9817.917393094625,224213.07294976982,-238881.97106303173,-1878383.675265653,-0.736325683159864,-1755801.8674248937,inf,1654
250000,28.361214608266813,20.654297753809914,0.3212260087433678,0.2800983074102523,0.5347201972019426,830029.566131152,298518.384049459,0.4842322126948319,0.1,86059.57397420797,80306.50218584195,7743.198235753613,2004.936595768685,56862.437068563566,-241655.94698089545,-1554997.4070738382,-0.9011423146029176,-1430992.1390137693,inf,1655
250000,20.909085728002676,24.985245282810098,0.3726824282813972,0.1654974622531311,0.5266810210353914,1369103.4515480043,459325.7905027961,0.7723707249782825,0.1,104105.18867837542,93170.6070703493,6420.99942201353,2612.017631038393,54614.90057043623,-404710.8899323599,-2583236.121345084,-0.9403567960810794,-2375559.53394929,inf,1656
250000,23.11666549511577,16.276971114755693,0.29596170045839854,0.35613289632295775,0.6213457194791137,732966.450542712,334963.3381569061,0.6542267884793063,0.1,67820.71297814872,73990.42511459964,7148.418279316295,2905.8392832570944,67173.31469362121,-267790.02346328483,-1536336.5209325664,-0.8840410884685426,-1398920.6035580933,inf,1657
250000,25.051271894169293,30.134004412531752,0.3535072052559659,0.2485675106963504,0.5986456153396702,1484230.254669216,294157.6013099936,0.5566863478429377,0.1,125558.3517188823,88376.80131399148,11032.863345204623,3676.7882212912514,92108.22142884623,-202049.37988114735,-2090378.394312658,-0.8832448949256483,-1986697.1573037747,inf,1658
250000,26.683046692152132,14.27962617010413,0.3323618207604192,0.2279895273989785,0.7221208326478773,740113.8095550531,295067.08743673476,0.6317713928927633,0.1,59498.44237543388,83090.4551901048,4508.495330193611,2056.8444787340622,54882.87726455629,-240184.21017217846,-1460666.4400715884,-0.8986974066482301,-1337416.390824708,inf,1659
250000,25.00506768988234,24.066633117427486,0.2305278666340278,0.3220074701019058,0.4651955341859321,1297108.490527572,360389.9134999371,0.6159752460328377,0.1,100277.6379892812,57631.96665850695,7443.779050856116,2133.0069491521926,53335.98314653999,-307053.9303533971,-2218270.2815877637,-0.9327210974089861,-2060706.1685664484,inf,1660
250000,21.966833393136618,21.91472088054758,0.463231729318411,0.14248704378145127,0.6278988370544614,1277121.7410053837,435682.96196964604,0.7081976284549494,0.1,91311.33700228158,115807.93232960274,6026.96094166713,2680.0477001654745,58872.16131519394,-376810.8006544521,-2407554.1429687403,-0.9316544805106487,-2214194.4308372666,inf,1661
250000,21.22747282583091,24.385268347091028,0.23801197904904037,0.32716322778023127,0.6895964290069324,1955884.6030312378,403442.36394251283,0.6963319803599046,0.1,101605.28477954594,59502.99476226009,7911.878278578934,3799.1893791634207,80647.18930637692,-322795.1746361359,-2924270.1269396455,-0.9235864208599854,-2758628.425755212,inf,1662
250000,25.882562239567463,20.56001554500437,0.3913423490300904,0.14948760935649208,0.5329359593892898,2200060.274551177,309603.413293187,0.5927585564082714,0.1,85666.7314375182,97835.5872575226,5011.575080645639,1583.1683449050306,40976.453222717464,-268626.96007046953,-3005941.1547625856,-0.9607112665413328,-2868095.7650344633,inf,1663
250000,23.645810332660385,29.90373354410154,0.19300094419612127,0.16923269632575455,0.640574047043001,1475007.1474194808,436193.3119918753,0.7440771476181052,0.1,124598.88976708976,48250.23604903032,4069.657681888641,1939.7474334212782,45866.89990394432,-390326.41208793095,-2645986.3836832736,-0.9505671295384791,-2445691.16245408,inf,1664
250000,24.162832075871638,28.241942879990358,0.31029622647046307,0.18128815300384798,0.5620340457172178,1316020.0626475923,355968.83958530094,0.8263394642911,0.1,117674.76199995982,77574.05661761577,6619.56189124335,3074.3291678542573,74284.4994288166,-281684.34015648434,-2161073.0831170455,-0.9065183047058233,-2016527.3247948221,inf,1665
250000,23.4994690711249,22.72466126038353,0.3526078550643422,0.42558366188083,0.5211947487032128,1343984.455166324,300456.78037961526,0.6603565730578949,0.1,94686.08858493138,88151.96376608555,14208.986658573176,4890.369147347889,114921.07852448517,-185535.7018551301,-1900591.5607317144,-0.8464548960632954,-1805384.2847234092,inf,1666
250000,27.78971718773839,16.950572819639028,0.2847751132055053,0.24371582857057977,0.4574021458678966,972964.7848151963,299152.60466435656,0.6216173485050538,0.1,70627.38674849595,71193.77830137633,4901.8374640270395,1393.735079172965,38731.50368484687,-260421.1009795097,-1754228.0877537252,-0.9378779367141022,-1620593.5182803932,inf,1667
250000,22.637773691332264,28.638601965904652,0.2348571138105342,0.29222729582814344,0.4867296845497716,1477176.547629642,326689.1846660528,0.8024249586153515,0.1,119327.50819126939,58714.27845263355,8189.644884300661,3198.5808493555537,72408.74940114036,-254280.43526491243,-2240017.8534243796,-0.9115976112997811,-2109534.354336524,inf,1668
250000,21.559398193235406,27.85651816058207,0.41285899105127244,0.2596310616802858,0.5285916246640878,919597.7053976019,250785.6944152629,0.5070554761898367,0.1,116068.82566909195,103214.74776281811,12441.535601369904,3334.646037731861,71892.96176095589,-178892.732654307,-1456275.9033605228,-0.8710019632421595,-1364477.4537715735,inf,1669
250000,25.128332583556517,17.19360788847669,0.37347684121195956,0.33970485301919534,0.6751876519640583,1146562.3969024331,341092.79720730527,0.5055690881591091,0.1,71640.03286865288,93369.21030298989,9089.106760145009,3102.6029993539987,77963.24004250727,-263129.557164798,-1935951.0683968272,-0.8922088102664049,-1800926.6600245077,inf,1670
250000,26.398568521135658,32.02731252694661,0.3724536778251864,0.27729825466848745,0.763303261968763,1115871.5373510276,415752.63186392706,0.8458245961984145,0.1,133447.1355289442,93113.4194562966,13782.520884099022,8898.280413399698,234901.86521341125,-180850.7666505158,-1658423.837302575,-0.7017913679139179,-1565620.6264668857,inf,1671
250000,27.032072083270652,27.21358056966343,0.411949217910084,0.3650721092961665,0.5615004887316326,1158157.2760788912,258981.0066864254,0.898250272731012,0.1,113389.9190402643,102987.304477521,17052.842579937194,8600.907546031804,232500.3527658782,-26480.653920547193,-1237599.2378405328,-0.6395530197118875,-1224010.7430037681,inf,1672
250000,25.431143632978966,20.27486437959531,0.21998736319898063,0.32946810177222147,0.8993809332540871,1607991.6686211736,271027.72118946555,0.6087569840819772,0.1,84478.60158164712,54996.84079974516,6122.909270625271,3352.319916287096,85253.32929479316,-185774.3918946724,-2165314.8443051907,-0.8943609736948629,-2069985.0849783227,inf,1673
250000,24.39575623830482,23.92732672369381,0.19927486008151746,0.40116646290812963,0.8413205296880792,1025782.3664721571,371215.16940720694,0.9207111461016384,0.1,99697.19468205754,49818.715020379364,7970.032095488678,6173.691978938596,150611.88460856368,-220603.28479864326,-1687592.220868087,-0.7888053814899634,-1574390.0844913225,inf,1674
250000,26.999304381029432,14.98717588090888,0.1682152242879088,0.14558156229964628,0.7670458486312418,1254203.431552885,314876.8263141407,0.7730870136060638,0.1,62446.56617045367,42053.806071977204,1529.2561542210026,906.8384766811981,24484.00805634473,-290392.81825779594,-2125381.886326273,-0.9665950102832057,-1976367.3898048042,inf,1675
250000,24.435649950648568,19.685451353857037,0.3200571944937207,0.35231471314254503,0.5933978570956415,940306.7076628734,305455.10489403753,0.754248190498438,0.1,82022.71397440432,80014.29862343018,9248.951657973139,4139.546448965208,101152.50798136414,-204302.59691267338,-1553214.4984008935,-0.8365583580233928,-1448377.0275584022,inf,1676
250000,24.678463845171915,16.748092293006188,0.326288948281408,0.4168121823071184,0.7978672414538748,1426902.2565331534,279093.89442272345,0.6072514555986553,0.1,69783.71788752578,81572.237070352,9490.66997301661,4598.286961138039,113478.65852017053,-165615.2359025529,-1923747.964240812,-0.8496429686757765,-1838762.8356747387,inf,1677
250000,22.95079562010504,22.799383606511654,0.35257893726172473,0.3997226464339012,0.6504162880435201,1433901.9790340378,370621.2039463601,0.7026533505224648,0.1,94997.43169379856,88144.73431543118,13388.347697399091,6118.704963455286,140429.14707598454,-230192.05687037556,-2124478.1496451646,-0.8345144412595092,-2006355.5539708845,inf,1678
250000,24.519805169204083,18.905404262374823,0.3818960748504867,0.1686260360157853,0.7678906468522503,2357896.581437505,442679.7420222423,0.8046560159535865,0.1,78772.5177598951,95474.01871262168,5072.762765345605,3134.398370001945,76854.83735511854,-365824.90466712374,-3455371.2954388764,-0.9374474966178339,-3267648.9739605547,inf,1679
250000,22.99512624556562,7.697803012542167,0.375509808330067,0.13763242406717327,0.6315671032376796,873905.2057884887,277793.95389471564,0.7464730170774934,0.1,32074.179218925696,93877.45208251674,1657.6681603211605,781.5040090386325,17970.783349259007,-259823.17054545664,-1653374.7174248586,-0.968422211428342,-1520046.9747632907,inf,1680
250000,23.82846579136797,25.457960088036405,0.3222942636890601,0.21709391649225185,0.8359642160979143,1537783.9650407676,230441.3705309714,0.7589557376847851,0.1,106074.83370015168,80573.56592226503,7421.857114137069,4708.870264570655,112205.15401531171,-118236.2165156597,-1892492.6145877466,-0.8489909638862018,-1831819.9354891775,inf,1681
250000,23.300444793815757,27.39784392450121,0.5450473979140286,0.1036387631292298,0.7322424455097865,766746.8496128526,415983.629489437,0.7896857932109921,0.1,114157.68301875504,136261.84947850715,6448.543555375779,3728.8152171525494,86883.05311360309,-329100.5763758339,-1754048.5787403542,-0.8706261716514079,-1585171.27320715,inf,1682
250000,29.68000256516766,18.302980399827433,0.3746503615863977,0.30522965590940165,0.5820358480849284,1324691.3626755395,408384.5519508168,0.5486827392313364,0.1,76262.4183326143,93662.59039659942,8720.943163679814,2785.0595667271564,82660.57508460672,-325723.9768662101,-2301863.29327417,-0.9027463538168375,-2134718.683056573,inf,1683
